id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3079405,Peter,,Hackney,51.56397904,-0.048741711,Private room,33,1,15,2015/2/18,1.6,1,300
1265893,Can,,Hackney,51.53030768,-0.084306298,Entire home/apt,110,1,38,2015/3/16,1.7,1,353
1084791,Josephine,,Hammersmith and Fulham,51.50221089,-0.215316317,Private room,62,1,76,2015/3/23,3.3,1,328
5277447,Santokh,,Tower Hamlets,51.52492744,-0.072511207,Entire home/apt,130,2,1,2015/3/1,0.8,5,335
5892089,Dee,,Lambeth,51.49942679,-0.11241733,Private room,70,2,0,,,1,365
318867,Marie-Louise,,Westminster,51.51307695,-0.166798694,Entire home/apt,130,8,13,2014/5/5,0.3,1,348
90981,John,,Tower Hamlets,51.5119944,-0.034321294,Private room,40,2,29,2014/4/8,0.6,2,138
384251,Lola,,Southwark,51.48701329,-0.086953841,Entire home/apt,50,3,42,2015/3/2,1.2,1,325
5039139,Lydia,,Newham,51.54690149,0.061800228,Entire home/apt,55,2,4,2015/3/15,2,4,360
3136901,Rada And Alexandra,,Ealing,51.50953685,-0.28299874,Private room,35,2,6,2015/2/11,0.6,5,353
876045,Mary,,Lambeth,51.44514853,-0.125453577,Private room,24,2,18,2015/4/4,3.1,2,331
3805226,Mp,,Lambeth,51.49376256,-0.121165245,Private room,70,1,0,,,1,218
4934683,Sarah,,Southwark,51.47813929,-0.089460531,Private room,42,1,2,2015/3/22,2,2,308
5409541,Bora,,Southwark,51.49941809,-0.048345042,Entire home/apt,140,1,0,,,1,20
3735637,Milena,,Southwark,51.47667201,-0.094276602,Private room,40,1,7,2014/10/18,0.9,1,310
4718806,Alessandra,,Lewisham,51.46469629,-0.013180692,Entire home/apt,70,4,0,,,1,100
3599026,John,,Lewisham,51.47113475,-0.043511679,Private room,50,1,0,,,1,365
1953174,Antigoni,,Southwark,51.49977869,-0.104662755,Entire home/apt,90,3,5,2014/10/13,0.4,1,45
3773292,Kleart,,Lewisham,51.48971062,-0.0445403,Entire home/apt,96,1,0,,,1,361
508396,Jo,,Merton,51.44039054,-0.19582151,Private room,40,1,42,2015/3/29,1.2,2,314
3967858,Kremena And Alex,,Merton,51.43818251,-0.216849601,Entire home/apt,95,3,1,2015/2/24,0.7,25,337
3341070,Ian,,Wandsworth,51.45922591,-0.202719727,Private room,60,2,7,2015/3/30,0.9,1,325
2885063,Mark,,Islington,51.52625637,-0.099328598,Entire home/apt,89,1,23,2015/3/19,2.1,7,237
4925113,Sidney,,Lewisham,51.47408832,-0.028308689,Private room,35,1,1,2015/3/8,1,48,299
5417225,Daniel,,Islington,51.53559475,-0.096044395,Entire home/apt,100,1,0,,,1,279
3398310,Bridgett,,Kensington and Chelsea,51.48702901,-0.189893193,Private room,97,2,2,2014/10/10,0.3,1,353
1389637,Maxime And Fanny,,Kensington and Chelsea,51.48808472,-0.189794896,Entire home/apt,189,1,25,2015/1/12,1.3,100,0
5902374,Marco,,Westminster,51.52384273,-0.195156763,Private room,85,1,0,,,1,325
5420487,Alex,,Westminster,51.51441041,-0.179921854,Entire home/apt,65,18,2,2015/3/16,2,1,39
4776567,Ignacio,,Westminster,51.49490689,-0.12968105,Entire home/apt,240,4,1,2015/1/4,0.3,1,100
2551712,Antonio,,Westminster,51.51485758,-0.13046229,Entire home/apt,134,1,57,2015/4/6,4.6,3,156
870790,Camila,,Islington,51.52743247,-0.090538656,Private room,24,5,3,2014/9/21,0.2,1,220
5583992,Guilherme,,Camden,51.5402913,-0.148385313,Entire home/apt,136,1,0,,,1,16
4912339,Ali,,Camden,51.52227571,-0.137539507,Private room,75,1,0,,,1,365
205084,Petra,,Camden,51.52352166,-0.112148425,Entire home/apt,280,2,2,2015/3/10,0.1,106,286
4697238,Natalya,,Camden,51.54224178,-0.157413413,Entire home/apt,100,3,0,,,1,195
2896793,Leona,,Islington,51.5723809,-0.118642958,Private room,49,2,0,,,2,365
1634643,Bethia,,Hackney,51.54827051,-0.045806365,Private room,60,1,3,2014/8/16,0.2,3,299
731968,Carol-Anne,,Camden,51.54804113,-0.166698363,Entire home/apt,150,2,16,2015/2/22,0.7,2,197
3449827,Miria,,Hackney,51.54713505,-0.049659031,Entire home/apt,80,7,0,,,1,0
3466318,Tanja,,Hackney,51.5286787,-0.090526002,Entire home/apt,115,1,16,2015/3/15,1.8,3,356
5332178,Alex S.,,Lambeth,51.43754302,-0.120529656,Private room,59,1,0,,,1,365
1280420,Julie,,Hackney,51.55491154,-0.085019951,Entire home/apt,100,1,7,2015/2/23,0.4,1,160
4095433,Pat,,Croydon,51.36927487,-0.095805047,Entire home/apt,65,7,0,,,7,365
5625367,Aaron,,Southwark,51.47551392,-0.05796795,Private room,35,14,0,,,1,62
1997401,Calum,,Southwark,51.48489525,-0.096117183,Private room,28,3,1,2015/2/8,0.5,1,0
3454358,Laura,,Wandsworth,51.46864722,-0.166994629,Entire home/apt,110,1,1,2014/8/13,0.1,1,0
4298578,Bertrand & Pauline,,Hammersmith and Fulham,51.50046101,-0.226990528,Entire home/apt,100,2,0,,,1,156
1107258,Catherine,,Wandsworth,51.46179934,-0.226426199,Shared room,98,1,0,,,1,365
4713687,Ben,,Islington,51.54075687,-0.105790945,Entire home/apt,110,3,0,,,1,38
1703643,Rachel,,Hackney,51.54327604,-0.062336843,Private room,50,2,44,2015/3/13,2.4,1,332
3108077,Maxime And Fanny,,Kensington and Chelsea,51.49181923,-0.198856577,Entire home/apt,169,1,14,2015/3/15,1.5,100,14
590370,Maxime And Fanny,,Kensington and Chelsea,51.51665757,-0.207281024,Entire home/apt,699,5,0,,,100,47
3861368,Jina & Jordan,,Camden,51.5540332,-0.19157243,Private room,55,1,2,2015/3/19,1.2,1,348
1291630,Paolo,,Camden,51.52192926,-0.139729453,Entire home/apt,130,1,18,2015/2/16,0.9,4,364
2856518,Shane,,Camden,51.55621199,-0.140682574,Private room,48,3,6,2014/12/15,0.5,1,261
1345611,Lucy,,Camden,51.51340848,-0.128697552,Entire home/apt,95,1,68,2015/2/27,3.3,4,187
3683526,Giovanni,,Camden,51.51954726,-0.133926781,Entire home/apt,195,1,7,2015/3/23,0.9,24,321
451310,Guneet,,Camden,51.52643612,-0.134134663,Entire home/apt,275,3,3,2015/1/31,0.4,12,276
589391,Alyssa,,Tower Hamlets,51.50684607,-0.02666761,Entire home/apt,100,4,0,,,1,345
4873130,Sara,,Tower Hamlets,51.5203496,-0.071470798,Private room,50,1,0,,,2,251
4734333,Andriana,,Islington,51.55514766,-0.097161213,Entire home/apt,75,3,1,2015/1/3,0.3,1,101
4248287,Zara,,Wandsworth,51.47874351,-0.145828541,Entire home/apt,266,1,0,,,5,365
1616968,Peter,,Islington,51.53406113,-0.11384673,Entire home/apt,80,3,50,2015/3/15,2.8,1,59
2052284,Lucile,,Islington,51.56013265,-0.122141204,Private room,70,1,5,2014/11/24,0.5,1,361
387076,Petra,,Camden,51.5377616,-0.145441511,Entire home/apt,350,2,2,2014/1/10,0.1,106,306
1155090,Justina And Bianca,,Waltham Forest,51.57286291,-0.011542871,Private room,50,2,26,2015/1/9,1.4,2,252
323473,Eleni & Tom,,Islington,51.53966812,-0.09674239,Private room,85,1,51,2015/3/15,1.4,1,161
904703,Ahmad,,Islington,51.55898222,-0.12050711,Private room,41,1,35,2015/3/24,1.9,2,299
4593097,Wendy,,Wandsworth,51.47950538,-0.165900579,Private room,75,1,1,2015/2/19,0.6,1,357
3420388,Natasha,,Islington,51.54500614,-0.104303219,Entire home/apt,120,7,0,,,1,260
4003257,Gord,,Islington,51.54298005,-0.091582692,Private room,55,1,2,2014/12/5,0.4,2,187
4272878,Alexandre,,Hackney,51.5557741,-0.089085264,Entire home/apt,70,3,0,,,1,157
62259,David,,Hackney,51.56508584,-0.050261167,Entire home/apt,70,1,67,2015/4/5,1.4,3,312
3455130,Ryan,,Hackney,51.53329353,-0.093959957,Private room,70,1,0,,,1,256
1615242,Andrew,,Hackney,51.53807546,-0.076074112,Private room,49,2,46,2015/3/28,2.8,4,295
4961457,Tom,,Hackney,51.55500655,-0.089589005,Entire home/apt,70,7,0,,,1,71
160666,Tanja,,Hackney,51.52872835,-0.084805239,Private room,45,2,26,2015/2/4,0.6,3,54
5492697,Silvia,,Hackney,51.56290459,-0.073784798,Private room,45,1,0,,,1,365
1375754,Thuli,,Hackney,51.5471555,-0.056839186,Entire home/apt,90,2,19,2015/1/4,0.9,1,340
5005154,Zoë,,Hackney,51.5700247,-0.070991477,Entire home/apt,110,3,1,2015/2/8,0.5,1,174
1257858,Alton,,Greenwich,51.47503644,-0.017094413,Private room,30,2,40,2015/3/16,1.9,2,338
947463,Ilana,,Hackney,51.55603698,-0.087314133,Private room,35,1,0,,,1,295
4462972,Jennifer,,Hackney,51.52702504,-0.077841828,Entire home/apt,200,1,2,2014/12/22,0.5,7,364
5830436,Curtis,,Camden,51.55012733,-0.168234984,Private room,65,1,0,,,1,17
4619677,Charlotte,,Lambeth,51.48841818,-0.113868352,Private room,90,3,0,,,4,328
3482254,Wolfgang,,Westminster,51.51858993,-0.138096716,Entire home/apt,139,1,21,2015/3/18,2.5,10,314
4823928,Evan,,Westminster,51.52005177,-0.147162197,Private room,106,1,5,2015/3/31,2.6,1,342
5536163,Tânia,,Tower Hamlets,51.48749337,-0.012643413,Private room,30,1,1,2015/3/15,1,1,9
2582659,Toby,,Camden,51.51477258,-0.126288501,Entire home/apt,130,4,3,2015/3/16,0.3,16,300
2100941,Maxime And Fanny,,Kensington and Chelsea,51.49449842,-0.184538292,Entire home/apt,99,3,0,,,100,0
691836,Maxime And Fanny,,Kensington and Chelsea,51.51520662,-0.21091615,Entire home/apt,219,2,4,2014/8/20,0.4,100,0
2705491,Mark,,Kensington and Chelsea,51.51346792,-0.20276914,Entire home/apt,40,3,0,,,1,264
5245161,Diana,,Hammersmith and Fulham,51.47820462,-0.222873125,Private room,60,3,0,,,1,357
4125724,Yak & Maddy,,Hounslow,51.50002982,-0.281402309,Private room,29,1,26,2015/4/2,5.1,3,336
660064,Hockley-In-The-Hole In The Centre Of London,,Islington,51.52481753,-0.104900341,Private room,60,1,21,2015/3/19,0.7,4,358
3989269,Amber-Rose,,Southwark,51.488762,-0.100157025,Private room,100,1,0,,,1,365
2498672,Marcos,,Islington,51.52798915,-0.109140642,Private room,59,2,39,2015/3/29,3.4,1,335
1658036,James Reza,,Kensington and Chelsea,51.52012108,-0.213730078,Private room,40,1,31,2015/3/22,1.7,1,337
1400100,Kay,,Southwark,51.48414967,-0.096150406,Shared room,15,2,14,2015/3/3,0.7,7,343
5811366,Alice,,Kensington and Chelsea,51.48232935,-0.184320601,Entire home/apt,185,5,0,,,97,355
3978128,Florent,,Hammersmith and Fulham,51.47944039,-0.193779992,Entire home/apt,140,4,2,2015/1/4,0.6,1,206
4554761,Tom,,Hammersmith and Fulham,51.48838505,-0.225591597,Private room,80,1,0,,,1,365
4325503,Lucy,,Southwark,51.4580613,-0.067467086,Private room,21,1,7,2015/4/3,1.5,1,38
5267793,Amanda,,Westminster,51.51768022,-0.138358153,Entire home/apt,300,1,0,,,27,360
5445797,Chapel,,Westminster,51.51919869,-0.167898737,Private room,45,1,6,2015/3/23,6,3,344
5441575,Lucy,,Hackney,51.54451347,-0.065743381,Private room,38,1,0,,,1,363
3896814,Alex,,Kensington and Chelsea,51.49250859,-0.18855479,Private room,60,2,17,2015/3/25,2.7,1,324
2953061,Gustav,,Hackney,51.53002003,-0.074614704,Private room,80,1,1,2014/5/15,0.1,1,312
2755420,Elexander,,Lewisham,51.48968446,-0.031843389,Private room,42,2,14,2014/11/6,1.2,1,341
4615875,Fleour,,Hammersmith and Fulham,51.48714458,-0.209019087,Private room,48,1,4,2015/3/20,0.9,2,347
566338,Mike,,Lambeth,51.44235855,-0.10303632,Entire home/apt,80,5,20,2014/12/29,0.7,1,349
1548080,Fergus,,Kensington and Chelsea,51.52153461,-0.201661076,Private room,64,1,5,2015/3/21,0.3,1,290
5264734,Miriam,,Tower Hamlets,51.53255422,-0.031726881,Private room,30,1,1,2015/3/20,1,1,355
4983751,Mark,,Lambeth,51.48797625,-0.115356537,Private room,40,1,16,2015/4/2,8.7,1,187
5890143,Solène,,Tower Hamlets,51.51383589,-0.018963355,Private room,34,1,0,,,1,12
4472310,Ani & Andrea,,Wandsworth,51.44396895,-0.204567195,Private room,27,3,2,2015/1/8,0.4,3,293
4791656,Rosanna,,Kensington and Chelsea,51.51587994,-0.215674947,Entire home/apt,295,3,0,,,1,365
3932956,Dan,,Camden,51.53013506,-0.120898446,Private room,79,1,3,2014/11/7,0.5,4,25
4426185,Surpreet,,Southwark,51.50067897,-0.047279102,Private room,100,1,0,,,1,359
4302535,Marithé & Audrey,,Westminster,51.49319486,-0.145869408,Private room,48,1,10,2015/3/2,1.8,2,130
1149129,Philippe,,Camden,51.5259491,-0.131088224,Entire home/apt,110,7,12,2015/3/18,0.6,1,246
4531487,Jennifer,,Hackney,51.52675928,-0.078608158,Private room,79,1,1,2014/11/17,0.2,7,365
2596049,Aurelien,,Tower Hamlets,51.51789399,-0.065256809,Private room,59,1,0,,,1,345
422950,Nick,,Lambeth,51.48142995,-0.125732455,Entire home/apt,95,3,47,2015/3/16,1.4,2,209
4688645,Olive,,Lambeth,51.48754633,-0.111901489,Private room,45,2,5,2015/2/28,1.4,2,356
2072716,Anaïs,,Hackney,51.55431493,-0.057372769,Private room,31,1,3,2015/1/6,0.7,1,365
2481339,David,,Wandsworth,51.45394209,-0.211944858,Private room,54,3,12,2015/3/17,1,1,79
4961248,Sorcha,,Newham,51.54866982,-0.007613649,Private room,50,1,0,,,1,67
4902188,John,,Hackney,51.54883379,-0.070274844,Entire home/apt,85,1,0,,,2,326
3360072,Sylvia,,Camden,51.52722558,-0.125041193,Private room,100,1,2,2014/10/12,0.3,1,360
688990,Lindsey,,Richmond upon Thames,51.46677651,-0.256081094,Private room,52,1,18,2015/3/31,0.6,3,355
4985308,Niki,,Wandsworth,51.46829238,-0.220766823,Entire home/apt,90,2,6,2015/3/17,2.3,3,224
4420967,Leo,,Westminster,51.52540359,-0.162634083,Private room,40,7,0,,,1,138
2580731,Bella,,Camden,51.5478423,-0.191211869,Private room,70,1,19,2015/1/26,1.7,3,327
135922,Claire,,Hackney,51.54268692,-0.08422608,Private room,45,1,2,2014/11/28,0.3,3,361
3208450,Will,,Greenwich,51.47865328,-0.014370333,Entire home/apt,125,2,15,2015/2/23,1.8,1,148
4605907,James,,Camden,51.52449378,-0.11690306,Entire home/apt,155,1,0,,,1,365
5332152,Mark,,Westminster,51.53425713,-0.166644978,Entire home/apt,115,6,0,,,1,29
1717945,Mustafa,,Hackney,51.56080374,-0.071249181,Private room,35,2,61,2015/4/4,4.5,2,292
4834758,Terry,,Lewisham,51.48331919,-0.042134655,Private room,39,1,2,2015/4/1,1.4,1,353
608002,Sidney,,Lewisham,51.47277296,-0.029630726,Private room,35,1,40,2015/3/18,1.3,48,334
4729237,Lauren,,Lewisham,51.4648863,-0.02204459,Private room,49,1,1,2015/1/3,0.3,1,50
2790341,Maru,,Lewisham,51.46854112,-0.049444382,Entire home/apt,110,2,4,2014/11/12,0.4,2,152
4472828,Simon,,Lewisham,51.47063447,-0.040779916,Entire home/apt,73,2,9,2015/3/16,2.8,3,294
264789,Sue,,Lewisham,51.44344705,-0.021299301,Entire home/apt,200,4,1,2015/2/15,0.6,9,298
264780,Sue,,Lewisham,51.44336459,-0.022979282,Entire home/apt,170,4,2,2014/2/24,0.1,9,301
5427665,Antoine,,Lewisham,51.45135187,-0.014570722,Entire home/apt,70,1,0,,,1,22
5509947,Saul,,Lewisham,51.473669,-0.032002061,Entire home/apt,60,1,3,2015/3/30,3,1,352
5216685,Nicholas,,Lewisham,51.43706576,-0.05048642,Private room,45,2,0,,,2,360
684409,Whitney,,Lewisham,51.46998517,-0.032815631,Private room,35,2,23,2015/3/7,1.8,2,324
1222299,Sarah,,Lewisham,51.46342667,-0.013787258,Private room,45,1,7,2014/10/12,0.6,1,340
387907,Alan,,Lewisham,51.44037053,-0.063234287,Private room,85,1,0,,,1,365
107421,Harumi,,Kensington and Chelsea,51.50569254,-0.193896995,Entire home/apt,220,7,7,2013/8/26,0.2,11,286
1318124,Fernando,,Tower Hamlets,51.51675369,-0.065305183,Entire home/apt,110,4,32,2015/3/22,1.6,6,352
264782,Sue,,Lewisham,51.44282934,-0.021399592,Private room,115,3,0,,,9,339
4652133,Chad,,Tower Hamlets,51.53366598,-0.062467217,Private room,63,3,3,2015/1/3,0.8,1,337
828488,Dana,,Lewisham,51.47336222,-0.024908739,Private room,33,2,3,2014/1/3,0.2,1,200
821082,Anna,,Lewisham,51.42975741,0.02275066,Entire home/apt,62,2,6,2015/2/20,0.2,2,35
4953462,Julian,,Lewisham,51.43348913,-0.035014363,Entire home/apt,50,1,0,,,1,266
229684,Roland,,Lewisham,51.48747209,-0.040664093,Private room,50,1,11,2014/12/12,1.6,3,363
1260036,Maru,,Lewisham,51.46852509,-0.050615707,Private room,43,2,10,2014/10/14,0.5,2,150
487651,Gayle,,Lewisham,51.44078555,-0.01095392,Private room,40,1,0,,,1,365
391672,Urszula,,Lewisham,51.43263085,-0.06485321,Private room,31,1,13,2015/1/2,0.4,2,362
1554492,Jeanette,,Lewisham,51.4503716,-0.034617178,Shared room,73,1,0,,,1,365
2988681,Michael,,Lewisham,51.46891949,-0.012814042,Entire home/apt,48,4,11,2015/3/9,1.1,1,0
410168,Mathew,,Lewisham,51.43450527,-0.064806361,Private room,24,5,29,2015/3/30,0.8,2,310
5873337,Ross,,Tower Hamlets,51.4952962,-0.01456496,Private room,55,1,0,,,1,2
599613,Amanda,,Lewisham,51.48276406,-0.02728372,Private room,140,7,0,,,1,365
4957438,David,,Lewisham,51.47162824,-0.051512499,Private room,30,1,1,2015/3/19,1,1,175
5581050,Niclas,,Tower Hamlets,51.5227776,-0.074421491,Private room,150,1,0,,,1,87
5716222,Karolina,,Lewisham,51.45125918,-0.039787431,Private room,25,4,0,,,1,264
578828,Sarah,,Southwark,51.49661175,-0.068968092,Entire home/apt,120,1,18,2014/9/27,1.2,1,332
2135205,Nicky,,Southwark,51.4976274,-0.051387033,Entire home/apt,164,7,2,2014/12/30,0.2,3,171
4739870,Seif,,Southwark,51.50034173,-0.082231727,Private room,99,2,0,,,1,365
1907488,Agnes,,Southwark,51.49931034,-0.107453368,Private room,56,1,35,2015/3/23,2.2,1,265
1366442,Victor,,Southwark,51.49888022,-0.046292431,Entire home/apt,99,3,6,2014/12/26,0.3,1,342
865876,Monica,,Southwark,51.4977607,-0.084482067,Private room,60,2,34,2015/3/10,1.4,2,361
3137330,Lucia,,Southwark,51.4752817,-0.054285323,Private room,25,2,23,2015/3/24,2.8,1,327
5044151,Klara,,Wandsworth,51.45859677,-0.180418986,Private room,59,1,0,,,2,357
4947571,Henry,,Wandsworth,51.47284811,-0.147983732,Private room,35,1,4,2015/3/24,1.8,6,252
4282799,Sergio,,Wandsworth,51.47604765,-0.171300401,Entire home/apt,145,2,0,,,7,294
3227263,Henry,,Wandsworth,51.4731679,-0.146756125,Private room,45,1,24,2015/3/28,2.5,6,250
5485714,Marcus,,Wandsworth,51.43959643,-0.159207267,Private room,40,1,0,,,1,342
5120879,Lily,,Wandsworth,51.47156627,-0.168433144,Shared room,26,2,0,,,1,365
2575413,Belinda,,Wandsworth,51.45978892,-0.230606792,Private room,75,1,3,2014/11/4,0.3,4,349
4789899,Julie,,Wandsworth,51.47571915,-0.175891597,Entire home/apt,130,2,0,,,1,108
4985468,Sophieand,,Wandsworth,51.46224786,-0.168625366,Private room,65,1,0,,,1,35
1140230,Dee,,Hammersmith and Fulham,51.4806339,-0.215028273,Private room,60,2,0,,,1,247
4203103,Elena,,Hammersmith and Fulham,51.49060948,-0.21165345,Private room,70,2,2,2015/2/20,1,1,324
3369632,Maria,,Hammersmith and Fulham,51.48695968,-0.22157144,Private room,75,1,15,2015/2/7,1.8,6,365
5580961,Aidan,,Hammersmith and Fulham,51.48327456,-0.194807114,Private room,80,3,0,,,1,4
755429,Marco,,Hammersmith and Fulham,51.49909348,-0.21439646,Private room,60,2,2,2013/5/14,0.1,1,365
4703985,Lucile,,Hammersmith and Fulham,51.47188636,-0.192384135,Entire home/apt,195,1,0,,,1,102
5675961,Emily,,Hammersmith and Fulham,51.47914455,-0.19940563,Private room,85,2,0,,,2,323
2806025,Antonio,,Hammersmith and Fulham,51.50208904,-0.222694898,Private room,150,1,0,,,1,365
3559020,Wiesia,,Hammersmith and Fulham,51.50095613,-0.228328132,Entire home/apt,65,3,9,2015/2/23,1.3,2,317
5122013,M,,Hammersmith and Fulham,51.4939373,-0.234772646,Private room,39,1,8,2015/3/9,3.4,5,284
484978,Jackie,,Hammersmith and Fulham,51.50419621,-0.216988553,Entire home/apt,180,3,27,2015/3/22,0.8,1,319
3989001,Marcia,,Hammersmith and Fulham,51.4973792,-0.221728395,Private room,80,1,3,2015/2/18,0.4,1,365
3114182,Marie-Soleil & Antoine,,Hammersmith and Fulham,51.50345855,-0.21804253,Entire home/apt,85,6,2,2014/7/8,0.2,1,224
38605,Elisa,,Hammersmith and Fulham,51.50441011,-0.236842913,Private room,62,2,150,2015/3/31,2.8,2,211
4944665,Marianne,,Hammersmith and Fulham,51.49321843,-0.208996315,Private room,75,1,0,,,1,365
3478639,Ben,,Hammersmith and Fulham,51.46867177,-0.188324906,Private room,85,1,0,,,1,365
3478177,Sharon,,Hammersmith and Fulham,51.47975311,-0.201979997,Private room,80,3,0,,,2,365
3565623,Mark,,Hammersmith and Fulham,51.48890549,-0.207448029,Entire home/apt,140,3,0,,,13,365
1602364,Allan,,Hammersmith and Fulham,51.49051178,-0.208512027,Entire home/apt,110,7,1,2015/1/2,0.3,1,7
4960697,Sergio,,Hammersmith and Fulham,51.50758426,-0.23003987,Private room,80,2,0,,,1,257
965214,Katrin,,Hammersmith and Fulham,51.50841939,-0.224146799,Entire home/apt,90,3,18,2015/3/23,0.7,1,128
1616694,Michelle,,Hammersmith and Fulham,51.49459078,-0.216392997,Private room,81,3,4,2014/7/19,0.2,1,365
2043782,Humphrey,,Hammersmith and Fulham,51.46963036,-0.209258538,Entire home/apt,100,2,66,2015/3/16,5.1,1,261
3925971,James,,Hammersmith and Fulham,51.483436,-0.202151586,Private room,69,1,0,,,1,365
2126440,Colin,,Hammersmith and Fulham,51.49890396,-0.213663564,Entire home/apt,130,3,4,2014/7/15,0.3,2,0
4929353,Tom,,Hammersmith and Fulham,51.49393168,-0.205679947,Private room,65,1,2,2015/3/18,2,1,84
3687493,Tasha,,Hammersmith and Fulham,51.4722055,-0.191393896,Entire home/apt,120,1,1,2014/7/29,0.1,1,365
4740420,Ashley,,Tower Hamlets,51.53097777,-0.062624281,Entire home/apt,77,1,2,2015/3/1,0.6,1,118
4898871,Mike,,Hammersmith and Fulham,51.49933911,-0.228255879,Entire home/apt,125,2,6,2015/3/7,1.9,2,229
5903186,Pegah,,Hammersmith and Fulham,51.49275648,-0.203422089,Entire home/apt,150,3,0,,,1,244
4993700,James,,Hammersmith and Fulham,51.47280566,-0.193072846,Entire home/apt,70,1,8,2015/3/27,4.7,4,1
5779401,Lucy,,Hammersmith and Fulham,51.46795857,-0.191970693,Private room,65,1,0,,,2,114
3781023,Louise,,Hammersmith and Fulham,51.47325957,-0.190774623,Entire home/apt,99,1,10,2015/3/27,1.4,1,310
4012884,Peter,,Hammersmith and Fulham,51.48419989,-0.223292567,Entire home/apt,200,2,2,2014/12/30,0.6,1,331
4748388,Samantha,,Hammersmith and Fulham,51.48559457,-0.200045742,Entire home/apt,95,1,2,2015/3/16,1.1,1,212
5654346,Charlie,,Hammersmith and Fulham,51.47946132,-0.206650721,Private room,69,1,0,,,1,78
597958,Hope,,Hammersmith and Fulham,51.4939704,-0.208399667,Private room,70,1,9,2014/12/25,1.4,1,341
5794339,Savannah,,Hammersmith and Fulham,51.48643142,-0.202613455,Entire home/apt,79,3,0,,,1,360
2833065,Kayleigh,,Hammersmith and Fulham,51.47136406,-0.212056037,Entire home/apt,127,4,3,2014/12/19,0.3,1,101
4696678,Blo,,Hammersmith and Fulham,51.47717845,-0.190958212,Private room,100,1,0,,,1,365
